OBJECTID,ADDRKEY,PRCLID,BLUSAGECUBICFT,METERSZ,LATITUDE,LONGITUDE,Market_val,EDU,EDU_GALLONS,BILLED_GALLONS,Number_of_Baths,Number_of_Half_Baths,Number_of_Beds,USAGE_CLASSIFICATION,PARCEL_RATIO,USAGE_BINARY_RESULT,OBJECTID_1,Shape,Add_FULL_BEXAR,Add_CITY,Add_STATE,Add_ZIP,Add_ADDRKEY,Add_PARCELKEY,Add_STNOSORTAS,Add_LATITUDE,Add_LONGITUDE,Comm_SRVTYPE,Comm_PRCLKEY,Comm_ADDRKEY,PropertySquareFootage,BCAD_Residential_Footprint,Houses,Num_Rooms,PercentImperviousCover,ResidentialFootprintClass,PropertySizeClass,ImperviousCoverClass,PerviousCoverPercentage,PerviousCoverClass,PressureZoneString,MULTI_LABEL
635161,540943,284228,10900.0,1.0,29.50841,-98.5101,270630,2.0,211700,81532.0,2,0,3,LOW_USAGE,16.91481056,0,403027,0,RIVIERA DR,CASTLE HILLS,TX,78213,540943,157510,121,13732726.54,2124286.507,RESIDENT,157510,540943,16507.91765,2653.007813,1,0,16.07112338,B,A,A,83.92887878,E,1012,MEDIUM
635162,540944,284223,24700.0,0.75,29.50841,-98.5084,339220,1.5,158775,184756.0,3,0,4,HIGH_USAGE,16.69328971,1,403028,0,RIVIERA DR,CASTLE HILLS,TX,78213,540944,157505,109,13732728.67,2124834.663,RESIDENT,157505,540944,20148.82047,2255.996094,1,0,11.19666582,A,A,A,88.8033371,E,1012,HIGH_USAGE
635163,540945,284227,13800.0,1.0,29.50841,-98.5098,310850,2.0,211700,103224.0,3,3,4,LOW_USAGE,19.42862529,0,403029,0,RIVIERA DR,CASTLE HILLS,TX,78213,540945,157509,119,13732726.83,2124386.653,RESIDENT,157509,540945,16203.36609,2674.0,1,0,16.50274385,B,A,A,83.49725342,E,1012,HIGH_USAGE
635164,540946,284246,22600.0,1.5,29.50782,-98.5095,494960,5.0,529250,169048.0,4,0,5,LOW_USAGE,16.28129831,0,403030,0,RIVIERA DR,CASTLE HILLS,TX,78213,540946,157431,116,13732512.79,2124492.883,RESIDENT,157431,540946,31051.12243,5333.994140999999,1,0,17.17810412,C,A,A,82.82189941,D,1012,HIGH_USAGE
635165,540947,284225,2800.0,0.75,29.50841,-98.5091,268250,1.5,158775,20944.0,2,0,3,LOW_USAGE,16.76605673,0,403031,0,RIVIERA DR,CASTLE HILLS,TX,78213,540947,157507,115,13732727.66,2124617.148,RESIDENT,157507,540947,16586.45999,3103.001953,1,0,18.70804231,B,A,A,81.29195404,D,1012,LOW_USAGE
635166,540948,284229,7900.0,0.75,29.50841,-98.5105,263460,1.5,158775,59092.0,2,0,3,LOW_USAGE,16.46667402,0,403032,0,RIVIERA DR,CASTLE HILLS,TX,78213,540948,157511,123,13732725.97,2124184.89,RESIDENT,157511,540948,16640.782369999994,2959.996094,1,0,17.78760173,B,A,A,82.21239471,D,1012,MEDIUM
635167,540950,348464,6400.0,0.625,29.50476,-98.5098,234260,1.0,105850,47872.0,2,0,3,LOW_USAGE,21.57187968,0,419948,0,PALM CIR,CASTLE HILLS,TX,78213,540950,217859,120,13731399.93,2124409.083,RESIDENT,217859,540950,10861.62534,3087.001953,1,0,28.42117874,B,A,B,71.57881927,C,1012,MEDIUM
635168,540950,348464,6400.0,0.625,29.50476,-98.5098,234260,1.0,105850,47872.0,2,0,3,LOW_USAGE,21.57187968,0,427625,0,PALM CIR,CASTLE HILLS,TX,78213,604073,217859,120,13731399.93,2124409.083,RESIDENT,217859,604073,10861.62534,3087.001953,1,0,28.42117874,B,A,B,71.57881927,C,1012,MEDIUM
635169,540951,348457,4300.0,0.625,29.50571,-98.5102,267470,1.0,105850,32164.0,2,1,3,LOW_USAGE,65.25256429,0,419969,0,PALM CIR,CASTLE HILLS,TX,78213,540951,217852,106,13731744.13,2124261.157,RESIDENT,217852,540951,9159.937037,3128.990234,1,0,34.15951684,B,A,B,65.84048462,C,1012,LOW_USAGE
635170,540952,348458,7700.0,0.625,29.50596,-98.51,259000,1.0,105850,57596.0,2,0,4,LOW_USAGE,17.2542712,0,419970,0,PALM CIR,CASTLE HILLS,TX,78213,540952,217853,108,13731832.78,2124332.3880000003,RESIDENT,217853,540952,15128.06616,3064.998047,1,0,20.26034269,B,A,A,79.73965454,D,1012,MEDIUM
635171,540953,348463,12000.0,0.625,29.50493,-98.5096,245410,1.0,105850,89760.0,2,0,3,LOW_USAGE,27.46873907,0,419957,0,PALM CIR,CASTLE HILLS,TX,78213,540953,217858,118,13731460.23,2124461.727,RESIDENT,217858,540953,8575.819106,2583.996094,1,0,30.13118703,B,A,B,69.86881256,C,1012,HIGH_USAGE
635172,540954,284271,22500.0,0.75,29.5068,-98.507,264690,1.5,158775,168300.0,2,1,3,HIGH_USAGE,14.58230449,1,423625,0,PARADE,CASTLE HILLS,TX,78213,540954,157528,100,13732141.97,2125279.161,RESIDENT,157528,540954,18727.99582,2941.998047,1,0,15.70909175,B,A,A,84.29090881,E,1012,HIGH_USAGE
635173,540955,284244,21200.0,0.625,29.50892,-98.51199,367000,1.0,105850,158576.0,3,0,4,HIGH_USAGE,15.45617446,1,403052,0,HERWECK,CASTLE HILLS,TX,78213,540955,157429,216,13732904.0,2123719.105,RESIDENT,157429,540955,20306.05391,3468.0,1,0,17.07865061,B,A,A,82.92134857,D,1012,HIGH_USAGE
635174,540956,348279,6000.0,0.75,29.50807,-98.5126,274350,1.5,158775,44880.0,2,1,4,LOW_USAGE,18.83999212,0,403033,0,WAYDELE CIR,CASTLE HILLS,TX,78213,540956,219427,102,13732596.26,2123505.708,RESIDENT,219427,540956,14673.56361,2367.007813,1,0,16.13110405,A,A,A,83.86889648,E,1012,MEDIUM
635175,540957,348284,8500.0,0.75,29.50801,-98.5119,342040,1.5,158775,63580.0,3,1,5,LOW_USAGE,26.00913529,0,403034,0,WAYDELE CIR,CASTLE HILLS,TX,78213,540957,219432,107,13732578.74,2123715.646,RESIDENT,219432,540957,18821.5376,2733.994141,1,0,14.52588093,B,A,A,85.47412109,E,1012,MEDIUM
635176,540958,348283,10300.0,0.75,29.50726,-98.5127,301570,1.5,158775,77044.0,3,0,4,LOW_USAGE,18.36364611,0,403035,0,WAYDELE CIR,CASTLE HILLS,TX,78213,540958,219431,110,13732304.76,2123490.186,RESIDENT,219431,540958,14870.14766,3325.990234,1,0,22.36689447,B,A,A,77.63310242,D,1012,MEDIUM
635177,540959,348282,12200.0,0.75,29.50747,-98.5129,319840,1.5,158775,91256.0,2,1,4,LOW_USAGE,17.42410078,0,403036,0,WAYDELE CIR,CASTLE HILLS,TX,78213,540959,219430,108,13732377.94,2123407.999,RESIDENT,219430,540959,18795.52034,3334.998047,1,0,17.74357925,B,A,A,82.25642395,D,1012,HIGH_USAGE
635178,540960,348285,7900.0,1.0,29.50832,-98.512,299430,2.0,211700,59092.0,2,1,4,LOW_USAGE,19.63429575,0,403037,0,WAYDELE CIR,CASTLE HILLS,TX,78213,540960,219433,105,13732688.42,2123695.154,RESIDENT,219433,540960,13033.28668,1938.003906,1,0,14.86964842,A,A,A,85.13034821,E,1012,MEDIUM
635179,540961,348286,6100.0,1.0,29.508540000000004,-98.5122,408040,2.0,211700,45628.0,3,1,5,LOW_USAGE,25.99142469,0,403038,0,WAYDELE CIR,CASTLE HILLS,TX,78213,540961,219434,103,13732767.88,2123627.663,RESIDENT,219434,540961,16810.203390000002,4302.0,1,0,25.59159994,B,A,B,74.40840149,D,1012,MEDIUM
635180,540962,348280,8000.0,0.75,29.50786,-98.5125,265000,1.5,158775,59840.0,2,0,4,LOW_USAGE,17.45141395,0,403039,0,WAYDELE CIR,CASTLE HILLS,TX,78213,540962,219428,104,13732521.91,2123555.186,RESIDENT,219428,540962,14223.5708,3004.996094,1,0,21.12687549,B,A,A,78.87312317,D,1012,MEDIUM
635181,540963,348281,12200.0,0.75,29.50771,-98.5129,293030,1.5,158775,91256.0,2,1,4,LOW_USAGE,21.51965182,0,403040,0,WAYDELE CIR,CASTLE HILLS,TX,78213,540963,219429,106,13732467.17,2123424.792,RESIDENT,219429,540963,13529.39548,2407.998047,1,0,17.79826785,A,A,A,82.20172882,D,1012,HIGH_USAGE
635182,540964,348287,10300.0,0.75,29.508840000000006,-98.5125,444530,1.5,158775,77044.0,4,0,5,LOW_USAGE,15.2381732,0,403048,0,WAYDELE CIR,CASTLE HILLS,TX,78213,540964,219435,222,13732878.32,2123551.306,RESIDENT,219435,540964,30551.84543,5110.494140999999,1,0,16.72728462,B,A,A,83.27271271,D,1012,MEDIUM
635183,540965,348277,4700.0,0.625,29.50774,-98.5134,234450,1.0,105850,35156.0,2,0,3,LOW_USAGE,15.32526026,0,403042,0,HERWECK,CASTLE HILLS,TX,78213,540965,219259,232,13732477.29,2123251.211,RESIDENT,219259,540965,15669.66052,2426.003906,1,0,15.48217272,A,A,A,84.51782990000002,E,1012,LOW_USAGE
635184,540966,348289,1500.0,0.75,29.50816,-98.513,322340,1.5,158775,11220.0,2,0,4,LOW_USAGE,17.23714925,0,403043,0,HERWECK,CASTLE HILLS,TX,78213,540966,219437,228,13732630.08,2123364.737,RESIDENT,219437,540966,19548.75836,3640.003906,1,0,18.62012839,B,A,A,81.37987518,D,1012,LOW_USAGE
635185,540967,348288,7900.0,1.0,29.5084,-98.5128,291560,2.0,211700,59092.0,2,0,4,LOW_USAGE,17.14910736,0,403044,0,WAYDELE CIR,CASTLE HILLS,TX,78213,540967,219436,226,13732717.36,2123430.649,RESIDENT,219436,540967,19221.66049,3860.001953,1,0,20.08152186,B,A,A,79.91847992,D,1012,MEDIUM
635186,540968,348278,6400.0,0.625,29.50794,-98.5132,293610,1.0,105850,47872.0,2,1,3,LOW_USAGE,19.19236369,0,403047,0,HERWECK,CASTLE HILLS,TX,78213,540968,219260,230,13732549.84,2123304.946,RESIDENT,219260,540968,15946.697430000002,2995.0,1,0,18.78131828,B,A,A,81.21868134,D,1012,MEDIUM
635187,540971,348460,1100.0,0.625,29.50553,-98.5097,306410,1.0,105850,8228.0,2,0,3,LOW_USAGE,32.4605708,0,424524,0,PALM CIR,CASTLE HILLS,TX,78213,540971,217855,112,13731677.7,2124438.34,RESIDENT,217855,540971,10344.57456,3672.998047,1,0,35.50651626,B,A,B,64.4934845,C,1012,LOW_USAGE
635188,540972,348466,6000.0,0.625,29.504990000000006,-98.5102,252660,1.0,105850,44880.0,2,0,3,LOW_USAGE,34.15945514,0,424525,0,PALM CIR,CASTLE HILLS,TX,78213,540972,217861,124,13731481.24,2124284.279,RESIDENT,217861,540972,8317.162656,2861.003906,1,0,34.3987971,B,A,B,65.60120392,C,1012,MEDIUM
635189,540973,348462,14100.0,0.625,29.50513,-98.5095,362450,1.0,105850,105468.0,4,1,5,LOW_USAGE,33.09748238,0,424528,0,PALM CIR,CASTLE HILLS,TX,78213,540973,217857,116,13731534.8,2124496.761,RESIDENT,217857,540973,11507.29243,3649.507813,1,0,31.71473946,B,A,B,68.28526306,C,1012,HIGH_USAGE
635190,540974,348465,4000.0,0.625,29.50482,-98.51,256710,1.0,105850,29920.0,2,1,3,LOW_USAGE,29.18895834,0,424529,0,PALM CIR,CASTLE HILLS,TX,78213,540974,217860,122,13731420.88,2124343.391,RESIDENT,217860,540974,8844.339499,2836.001953,1,0,32.0657292,B,A,B,67.93427277,C,1012,LOW_USAGE
635191,540974,348465,4000.0,0.625,29.50482,-98.51,256710,1.0,105850,29920.0,2,1,3,LOW_USAGE,29.18895834,0,427626,0,PALM CIR,CASTLE HILLS,TX,78213,604081,217860,122,13731420.88,2124343.391,RESIDENT,217860,604081,8844.339499,2836.001953,1,0,32.0657292,B,A,B,67.93427277,C,1012,LOW_USAGE
635192,540974,348465,4000.0,0.625,29.50482,-98.51,256710,1.0,105850,29920.0,2,1,3,LOW_USAGE,29.18895834,0,427627,0,PALM CIR,CASTLE HILLS,TX,78213,604082,217860,122,13731420.88,2124343.391,RESIDENT,217860,604082,8844.339499,2836.001953,1,0,32.0657292,B,A,B,67.93427277,C,1012,LOW_USAGE
635193,540975,355419,5600.0,1.0,29.52173,-98.522,358960,2.0,211700,41888.0,2,0,3,LOW_USAGE,8.662448958999999,0,397734,0,LEMONWOOD DR,CASTLE HILLS,TX,78213,540975,215724,211,13737551.59,2120487.146,RESIDENT,215724,540975,47807.86532,2717.001953,1,0,5.683169359,B,A,A,94.3168335,E,1012,MEDIUM
635194,540976,355563,2900.0,0.625,29.52131,-98.5212,200600,1.0,105850,21692.0,4,1,4,LOW_USAGE,10.64280641,0,397735,0,LEMONWOOD DR,CASTLE HILLS,TX,78213,540976,216430,208,13737400.07,2120755.875,RESIDENT,216430,540976,20954.55032,2928.001953,1,0,13.97310803,B,A,A,86.02689362,E,1012,LOW_USAGE
635197,540985,355636,31800.0,0.625,29.53159,-98.5212,321590,1.0,105850,237864.0,1,1,3,HIGH_USAGE,19.84594232,1,402957,0,NW MILITARY HWY,CASTLE HILLS,TX,78213,540985,211094,2147,13741139.14,2120752.799,RESIDENT,211094,540985,14962.538380000002,2502.998047,1,0,16.72843192,B,A,A,83.2715683,D,1012,HIGH_USAGE
635198,540995,355514,7100.0,0.625,29.527240000000006,-98.5255,210750,1.0,105850,53108.0,1,0,3,LOW_USAGE,7.02505339,0,402964,0,WEST AVE,CASTLE HILLS,TX,78213,540995,215695,6702,13739550.01,2119383.192,RESIDENT,215695,540995,32364.52617,1335.996094,1,0,4.127964324,A,A,A,95.87203217,E,1012,MEDIUM
635199,540997,355279,700.0,0.625,29.529090000000004,-98.5263,330000,1.0,105850,5236.0,2,0,3,LOW_USAGE,6.109481916,0,402966,0,HIBISCUS,CASTLE HILLS,TX,78213,540997,214182,6809,13740221.77,2119127.106,RESIDENT,214182,540997,53050.32591,2400.001953,1,0,4.524009819,A,A,A,95.4759903,E,1012,LOW_USAGE
635200,540999,355232,28000.0,0.625,29.53076,-98.5251,387800,1.0,105850,209440.0,3,0,3,HIGH_USAGE,11.87021732,1,402967,0,WEST AVE,CASTLE HILLS,TX,78213,540999,212269,6821,13740833.28,2119500.995,RESIDENT,212269,540999,33236.441139999995,3133.996094,1,0,9.42939733,B,A,A,90.57060242,E,1012,HIGH_USAGE
635201,541000,355205,62500.0,1.5,29.53064,-98.5259,1048220,5.0,529250,467500.0,3,2,3,LOW_USAGE,9.625528007,0,402968,0,WEST AVE,CASTLE HILLS,TX,78213,541000,216471,6817,13740788.63,2119236.4080000003,RESIDENT,216471,541000,107149.2357,4921.003906,3,0,4.592663564,B,B,A,95.40733337,E,1012,HIGH_USAGE
635202,541001,355307,2400.0,0.625,29.52971,-98.5249,367020,1.0,105850,17952.0,2,0,3,LOW_USAGE,6.061597002999999,0,402969,0,WEST AVE,CASTLE HILLS,TX,78213,541001,212963,6818,13740449.27,2119578.416,RESIDENT,212963,541001,68425.47305,2043.998047,1,0,2.98718877,A,A,A,97.01280975,E,1012,LOW_USAGE
635203,541004,355690,600.0,0.75,29.53171,-98.5242,265000,1.5,158775,4488.0,2,0,3,LOW_USAGE,9.079944629,0,402970,0,WEST AVE,CASTLE HILLS,TX,78213,541004,213830,6905,13741178.27,2119791.875,RESIDENT,213830,541004,29250.74802,2707.998047,2,0,9.257876226,B,A,A,90.74212646,E,1012,LOW_USAGE
635204,541005,355152,15200.0,0.625,29.5325,-98.5241,549210,1.0,105850,113696.0,2,0,2,HIGH_USAGE,5.043250689,1,402971,0,WEST AVE,CASTLE HILLS,TX,78213,541005,214531,6909,13741464.74,2119821.464,RESIDENT,214531,541005,108586.7075,3198.996094,1,0,2.946029185,B,B,A,97.05397034,E,1012,HIGH_USAGE
635205,541010,355168,16600.0,0.625,29.53387,-98.5274,552000,1.0,105850,124168.0,4,1,4,HIGH_USAGE,28.1603918,1,403537,0,S WINSTON LN,CASTLE HILLS,TX,78213,541010,216083,134,13741960.69,2118751.702,RESIDENT,216083,541010,20761.89079,5573.994140999999,1,0,26.84723756,C,A,B,73.15276337,D,1012,HIGH_USAGE
635206,541011,355170,15800.0,0.75,29.53392,-98.5267,552380,1.5,158775,118184.0,4,1,5,LOW_USAGE,24.33953917,0,403542,0,S WINSTON LN,CASTLE HILLS,TX,78213,541011,216085,124,13741978.69,2118989.142,RESIDENT,216085,541011,22646.35266,5135.998047,1,0,22.6791401,B,A,A,77.32086182,D,1012,HIGH_USAGE
635207,541012,355167,10800.0,1.0,29.53374,-98.5271,483600,2.0,211700,80784.0,4,1,5,LOW_USAGE,18.50321396,0,403543,0,S WINSTON LN,CASTLE HILLS,TX,78213,541012,216082,128,13741914.32,2118870.8030000003,RESIDENT,216082,541012,28292.46733,5246.505859000001,1,0,18.54382581,C,A,A,81.45617676,D,1012,MEDIUM
635208,541013,355194,7900.0,0.625,29.53361,-98.5289,441350,1.0,105850,59092.0,2,0,3,LOW_USAGE,13.15844394,0,403545,0,S WINSTON LN,CASTLE HILLS,TX,78213,541013,216462,203,13741863.53,2118280.267,RESIDENT,216462,541013,34266.55499,3036.001953,2,0,8.859956755,B,A,A,91.14004517,E,1012,MEDIUM
635209,541014,355200,11200.0,1.0,29.53319,-98.5293,327850,2.0,211700,83776.0,2,0,3,LOW_USAGE,9.64923124,0,403546,0,S WINSTON LN,CASTLE HILLS,TX,78213,541014,216467,207,13741709.09,2118144.862,RESIDENT,216467,541014,33460.3294,3207.992188,1,0,9.587449512000001,B,A,A,90.41255188,E,1012,HIGH_USAGE
635210,541015,355225,2100.0,0.75,29.53255,-98.5284,261170,1.5,158775,15708.0,2,0,2,LOW_USAGE,6.971672326,0,403547,0,S WINSTON LN,CASTLE HILLS,TX,78213,541015,216848,204,13741478.37,2118452.395,RESIDENT,216848,541015,38295.47741,1816.001953,1,0,4.74207942,A,A,A,95.25791931,E,1012,LOW_USAGE
635211,541016,355218,4600.0,0.75,29.532,-98.5293,277000,1.5,158775,34408.0,2,0,3,LOW_USAGE,12.97764285,0,403548,0,S WINSTON LN,CASTLE HILLS,TX,78213,541016,216844,212,13741276.2,2118171.439,RESIDENT,216844,541016,20702.98948,2898.996094,1,0,14.00278977,B,A,A,85.99720764,E,1012,LOW_USAGE
635212,541017,355223,3500.0,0.625,29.5323,-98.5286,345890,1.0,105850,26180.0,1,1,3,LOW_USAGE,7.476969662,0,403549,0,S WINSTON LN,CASTLE HILLS,TX,78213,541017,216847,208,13741387.91,2118373.067,RESIDENT,216847,541017,47652.36129,3179.003906,1,0,6.671241089,B,A,A,93.32875824,E,1012,LOW_USAGE
635213,541018,355197,4500.0,0.625,29.53296,-98.5296,236940,1.0,105850,33660.0,1,0,2,LOW_USAGE,5.848810688,0,403550,0,S WINSTON LN,CASTLE HILLS,TX,78213,541018,216465,209,13741626.59,2118072.152,RESIDENT,216465,541018,41442.86455,1245.001953,1,0,3.00414068,A,A,A,96.99585724,E,1012,LOW_USAGE
635214,541019,355230,4600.0,0.625,29.53205,-98.5289,258790,1.0,105850,34408.0,1,1,3,LOW_USAGE,6.38817303,0,403551,0,S WINSTON LN,CASTLE HILLS,TX,78213,541019,211903,210,13741297.64,2118290.776,RESIDENT,211903,541019,40187.76513,2038.490234,1,0,5.072415019,A,A,A,94.92758179,E,1012,LOW_USAGE
635215,541020,355196,48800.0,0.75,29.532740000000004,-98.5298,435460,1.5,158775,365024.0,4,0,5,HIGH_USAGE,12.81639236,1,403552,0,S WINSTON LN,CASTLE HILLS,TX,78213,541020,216464,211,13741544.75,2117999.039,RESIDENT,216464,541020,33612.60632,3180.003906,1,0,9.460747779,B,A,A,90.53925323,E,1012,HIGH_USAGE
635216,541021,355191,6400.0,0.625,29.53243,-98.5299,459810,1.0,105850,47872.0,3,0,4,LOW_USAGE,19.19233659,0,403553,0,S WINSTON LN,CASTLE HILLS,TX,78213,541021,216460,213,13741433.41,2117961.48,RESIDENT,216460,541021,24290.14367,1776.0019530000004,1,0,7.311615678,A,A,A,92.68838501,E,1012,MEDIUM
635217,541022,355195,16000.0,0.625,29.53382,-98.5287,302170,1.0,105850,119680.0,2,0,2,HIGH_USAGE,9.008920372999999,1,403554,0,S WINSTON LN,CASTLE HILLS,TX,78213,541022,216463,201,13741940.06,2118348.2630000003,RESIDENT,216463,541022,34640.27436,2760.001953,2,0,7.967609968,B,A,A,92.03238678,E,1012,HIGH_USAGE
635218,541023,355193,5200.0,0.625,29.53339,-98.5291,218590,1.0,105850,38896.0,1,0,2,LOW_USAGE,6.195229512,0,403555,0,S WINSTON LN,CASTLE HILLS,TX,78213,541023,216461,205,13741784.72,2118213.173,RESIDENT,216461,541023,35641.955930000004,1331.998047,1,0,3.737163161,A,A,A,96.26284027,E,1012,MEDIUM
635219,541024,355301,7800.0,0.625,29.52936,-98.5234,380450,1.0,105850,58344.0,1,0,4,LOW_USAGE,6.422007507999999,0,403556,0,E CASTLE LN,CASTLE HILLS,TX,78213,541024,214559,108,13740325.5,2120029.453,RESIDENT,214559,541024,58810.30315,2746.0,2,0,4.669249865,B,A,A,95.33074951,E,1012,MEDIUM
635220,541025,355306,3700.0,1.5,29.52867,-98.5222,252890,5.0,529250,27676.0,2,0,3,LOW_USAGE,12.34699182,0,403557,0,E CASTLE LN,CASTLE HILLS,TX,78213,541025,212962,116,13740076.89,2120419.8230000003,RESIDENT,212962,541025,20942.50103,3096.998047,1,0,14.78810025,B,A,A,85.2118988,E,1012,LOW_USAGE
635222,541028,355302,11600.0,0.75,29.52972,-98.5238,360000,1.5,158775,86768.0,2,0,2,LOW_USAGE,7.1864894,0,403559,0,E CASTLE LN,CASTLE HILLS,TX,78213,541028,214560,104,13740456.43,2119898.222,RESIDENT,214560,541028,51479.32617,3387.0,1,0,6.5793401970000005,B,A,A,93.42066193,E,1012,HIGH_USAGE
635223,541029,355299,4200.0,0.625,29.53003,-98.5242,263420,1.0,105850,31416.0,1,0,2,LOW_USAGE,6.047291092999999,0,403560,0,E CASTLE LN,CASTLE HILLS,TX,78213,541029,214557,102,13740566.7,2119773.436,RESIDENT,214557,541029,44620.54893,1851.005859,1,0,4.14832606,A,A,A,95.85167694,E,1012,LOW_USAGE
635224,541030,355313,5100.0,0.75,29.5289,-98.523,355750,1.5,158775,38148.0,2,0,3,LOW_USAGE,7.777996413999999,0,403561,0,E CASTLE LN,CASTLE HILLS,TX,78213,541030,213329,112,13740158.11,2120172.292,RESIDENT,213329,541030,45284.54723,2099.994141,1,0,4.637330544,A,A,A,95.3626709,E,1012,MEDIUM
635225,541031,355207,13500.0,1.0,29.53146,-98.5259,280450,2.0,211700,100980.0,1,1,2,LOW_USAGE,10.21943825,0,403562,0,W CASTLE LN,CASTLE HILLS,TX,78213,541031,216473,110,13741084.2,2119240.049,RESIDENT,216473,541031,27382.99962,3297.0,1,0,12.04031715,B,A,A,87.95968628,E,1012,HIGH_USAGE
635227,541035,355206,100.0,0.625,29.53122,-98.5256,203170,1.0,105850,748.0,1,0,2,LOW_USAGE,7.522808732,0,403565,0,W CASTLE LN,CASTLE HILLS,TX,78213,541035,216472,106,13740999.67,2119336.429,RESIDENT,216472,541035,27510.39947,1181.998047,1,0,4.296549922,A,A,A,95.70345306,E,1012,LOW_USAGE
635228,541036,1137296,45200.0,0.75,29.53245,-98.5257,1122110,1.5,158775,338096.0,3,1,3,HIGH_USAGE,19.05332915,1,403566,0,W CASTLE LN,CASTLE HILLS,TX,78213,541036,653552,111,13741446.29,2119300.944,RESIDENT,653552,541036,58846.68956,7263.001953,1,0,12.3422439,C,A,A,87.65775299,E,1012,HIGH_USAGE
635229,541037,355213,25500.0,0.625,29.5318,-98.5269,765580,1.0,105850,190740.0,4,1,4,HIGH_USAGE,9.449085182000001,1,403567,0,W CASTLE LN,CASTLE HILLS,TX,78213,541037,216839,114,13741207.2,2118913.02,RESIDENT,216839,541037,76888.27711,5107.007813,1,0,6.642115033,B,A,A,93.35788727,E,1012,HIGH_USAGE
635230,541039,355215,7900.0,0.625,29.532090000000004,-98.5272,492530,1.0,105850,59092.0,2,0,3,LOW_USAGE,9.267977841,0,403568,0,W CASTLE LN,CASTLE HILLS,TX,78213,541039,216841,116,13741314.43,2118822.829,RESIDENT,216841,541039,50208.17221,4121.001953,1,0,8.207831059,B,A,A,91.79216766,E,1012,MEDIUM
635231,541040,355216,3500.0,0.625,29.53225,-98.5276,446040,1.0,105850,26180.0,2,0,3,LOW_USAGE,7.420050305,0,403569,0,W CASTLE LN,CASTLE HILLS,TX,78213,541040,216842,118,13741370.17,2118703.633,RESIDENT,216842,541040,58299.20808,4722.496094,2,0,8.100446385,B,A,A,91.89955139,E,1012,LOW_USAGE
635232,541041,355150,4200.0,0.75,29.5318,-98.5251,227210,1.5,158775,31416.0,1,0,3,LOW_USAGE,8.112012247000001,0,403570,0,W CASTLE LN,CASTLE HILLS,TX,78213,541041,214529,105,13741208.37,2119505.652,RESIDENT,214529,541041,30199.34848,1416.0,1,0,4.688842876,A,A,A,95.31115723,E,1012,LOW_USAGE
635233,541042,355212,12200.0,0.75,29.53148,-98.5265,474680,1.5,158775,91256.0,2,0,3,LOW_USAGE,5.858684598,0,403571,0,W CASTLE LN,CASTLE HILLS,TX,78213,541042,216477,112,13741092.27,2119042.598,RESIDENT,216477,541042,83774.64782,3087.003906,2,0,3.684890342,B,B,A,96.31510925,E,1012,HIGH_USAGE
635234,541043,355226,22900.0,0.625,29.53273,-98.5276,242840,1.0,105850,171292.0,1,1,3,HIGH_USAGE,8.576675848999999,1,403572,0,W CASTLE LN,CASTLE HILLS,TX,78213,541043,216849,120,13741546.03,2118697.743,RESIDENT,216849,541043,29419.17773,2210.998047,1,0,7.515499132,A,A,A,92.48449707,E,1012,HIGH_USAGE
635235,541044,355227,5900.0,0.625,29.53296,-98.528,223410,1.0,105850,44132.0,1,0,2,LOW_USAGE,6.575369075,0,403573,0,W CASTLE LN,CASTLE HILLS,TX,78213,541044,211900,122,13741626.68,2118587.785,RESIDENT,211900,541044,34548.9424,1484.001953,1,0,4.29536145,A,A,A,95.70463562,E,1012,MEDIUM
635236,541045,355229,11500.0,0.75,29.53318,-98.5282,371340,1.5,158775,86020.0,2,0,3,LOW_USAGE,13.11506675,0,403574,0,W CASTLE LN,CASTLE HILLS,TX,78213,541045,211902,124,13741706.62,2118497.074,RESIDENT,211902,541045,28776.25892,3782.003906,1,0,13.14279218,B,A,A,86.85720825,E,1012,HIGH_USAGE
635237,541047,355380,21700.0,1.0,29.52776,-98.5214,762430,2.0,211700,162316.0,4,1,4,LOW_USAGE,24.65209069,0,403575,0,E CASTLE LN,CASTLE HILLS,TX,78213,541047,213811,202,13739747.23,2120670.368,RESIDENT,213811,541047,31424.98404,5459.001953,1,0,17.37153453,C,A,A,82.62846375,D,1012,HIGH_USAGE
635238,541047,355380,21700.0,1.0,29.52776,-98.5214,762430,2.0,211700,162316.0,4,1,4,LOW_USAGE,24.65209069,0,439700,0,E CASTLE LN,CASTLE HILLS,TX,78213,649138,213811,202,13739747.23,2120670.368,RESIDENT,213811,649138,31424.98404,5459.001953,1,0,17.37153453,C,A,A,82.62846375,D,1012,HIGH_USAGE
635239,649138,355380,24800.0,0.625,29.527890000000006,-98.5213,762430,1.0,105850,185504.0,4,1,4,HIGH_USAGE,24.65209069,1,403575,0,E CASTLE LN,CASTLE HILLS,TX,78213,541047,213811,202,13739794.6,2120719.648,RESIDENT,213811,541047,31424.98404,5459.001953,1,0,17.37153453,C,A,A,82.62846375,D,1012,HIGH_USAGE
635240,649138,355380,24800.0,0.625,29.527890000000006,-98.5213,762430,1.0,105850,185504.0,4,1,4,HIGH_USAGE,24.65209069,1,439700,0,E CASTLE LN,CASTLE HILLS,TX,78213,649138,213811,202,13739794.6,2120719.648,RESIDENT,213811,649138,31424.98404,5459.001953,1,0,17.37153453,C,A,A,82.62846375,D,1012,HIGH_USAGE
